Country;Localite;Category;Value;Date;Sources;Link
Sierra Leone;Kenema;Deaths;189;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Koinadugu;Deaths;0;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Kono;Deaths;3;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Moyamba;Deaths;4;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;National;Deaths;452;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Port Loko;Deaths;4;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Pujehun;Deaths;1;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Tonkolili;Deaths;2;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Western Rural;Deaths;2;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Western Urban (Freetown);Deaths;4;03/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-99.pdf
Sierra Leone;Bo;Deaths;16;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Bombali;Deaths;6;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Bonthe;Deaths;1;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Kailahun;Deaths;220;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Kambia;Deaths;0;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Kenema;Deaths;194;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Koinadugu;Deaths;0;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Kono;Deaths;3;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Moyamba;Deaths;6;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;National;Deaths;461;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Port Loko;Deaths;5;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Pujehun;Deaths;1;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Tonkolili;Deaths;2;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Western Rural;Deaths;2;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Western Urban (Freetown);Deaths;5;05/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-101.pdf
Sierra Leone;Bo;Deaths;16;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Bombali;Deaths;6;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Bonthe;Deaths;1;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Kailahun;Deaths;220;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Kambia;Deaths;0;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Kenema;Deaths;194;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Koinadugu;Deaths;0;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Kono;Deaths;3;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Moyamba;Deaths;6;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;National;Deaths;474;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Port Loko;Deaths;18;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Pujehun;Deaths;1;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Tonkolili;Deaths;2;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Western Rural;Deaths;2;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Western Urban (Freetown);Deaths;5;06/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-102.pdf
Sierra Leone;Bo;Deaths;16;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Bombali;Deaths;6;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Bonthe;Deaths;1;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Kailahun;Deaths;221;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Kambia;Deaths;0;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Kenema;Deaths;203;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Koinadugu;Deaths;0;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Kono;Deaths;3;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Moyamba;Deaths;6;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;National;Deaths;484;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Port Loko;Deaths;18;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Pujehun;Deaths;1;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Tonkolili;Deaths;2;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Western Rural;Deaths;2;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Western Urban (Freetown);Deaths;5;09/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-105.pdf
Sierra Leone;Bo;Deaths;16;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Bombali;Deaths;6;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Bonthe;Deaths;1;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Kailahun;Deaths;222;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Kambia;Deaths;1;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Kenema;Deaths;210;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Koinadugu;Deaths;0;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Kono;Deaths;3;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Moyamba;Deaths;6;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;National;Deaths;493;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Port Loko;Deaths;18;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Pujehun;Deaths;1;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Tonkolili;Deaths;2;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Western Rural;Deaths;2;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Western Urban (Freetown);Deaths;5;10/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-106.pdf
Sierra Leone;Bo;Deaths;16;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Bombali;Deaths;6;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Bonthe;Deaths;1;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Kailahun;Deaths;274;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Kambia;Deaths;0;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Kenema;Deaths;213;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Koinadugu;Deaths;0;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Kono;Deaths;3;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Moyamba;Deaths;6;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;National;Deaths;547;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Port Loko;Deaths;18;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Pujehun;Deaths;1;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Tonkolili;Deaths;2;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Western Rural;Deaths;2;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Western Urban (Freetown);Deaths;5;11/09/2014;WHO;Sitrep 12 Sept 2014
Sierra Leone;Bo;Deaths;16;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Bombali;Deaths;6;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Bonthe;Deaths;1;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Kailahun;Deaths;225;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Kambia;Deaths;1;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Kenema;Deaths;221;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Koinadugu;Deaths;0;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Kono;Deaths;3;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Moyamba;Deaths;6;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;National;Deaths;507;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Port Loko;Deaths;18;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Pujehun;Deaths;1;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Tonkolili;Deaths;2;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Western Rural;Deaths;2;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Western Urban (Freetown);Deaths;5;12/09/2014;Gvt;http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-108.pdf
Sierra Leone;Bo;Deaths;16;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Bombali;Deaths;6;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Bonthe;Deaths;1;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Kailahun;Deaths;279;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Kambia;Deaths;0;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Kenema;Deaths;227;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Koinadugu;Deaths;0;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Kono;Deaths;3;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Moyamba;Deaths;6;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;National;Deaths;566;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Port Loko;Deaths;18;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Pujehun;Deaths;1;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Tonkolili;Deaths;2;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Western Rural;Deaths;2;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Western Urban (Freetown);Deaths;5;14/09/2014;WHO;Sitrep du 15Sep
Sierra Leone;Bo;Deaths;16;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Bo;Deaths;16;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Bombali;Deaths;6;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Bombali;Deaths;6;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Bonthe;Deaths;1;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Bonthe;Deaths;1;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Kailahun;Deaths;285;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Kailahun;Deaths;234;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Kambia;Deaths;0;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Kambia;Deaths;1;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Kenema;Deaths;233;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Kenema;Deaths;233;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Koinadugu;Deaths;0;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Koinadugu;Deaths;0;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Kono;Deaths;3;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Kono;Deaths;3;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Moyamba;Deaths;6;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Moyamba;Deaths;6;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;National;Deaths;580;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;National;Deaths;531;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Port Loko;Deaths;18;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Port Loko;Deaths;18;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Pujehun;Deaths;1;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Pujehun;Deaths;1;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Tonkolili;Deaths;2;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Tonkolili;Deaths;2;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Western Rural;Deaths;2;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Western Rural;Deaths;2;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Western Urban (Freetown);Deaths;7;16/09/2014;WHO;Sitrep 17Sep
Sierra Leone;Western Urban (Freetown);Deaths;8;16/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-112.pdf
Sierra Leone;Bo;Deaths;16;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Bombali;Deaths;6;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Bonthe;Deaths;1;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Kailahun;Deaths;238;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Kambia;Deaths;1;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Kenema;Deaths;233;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Koinadugu;Deaths;0;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Kono;Deaths;3;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Moyamba;Deaths;6;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;National;Deaths;537;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Port Loko;Deaths;18;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Pujehun;Deaths;1;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Tonkolili;Deaths;2;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Western Rural;Deaths;3;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Western Urban (Freetown);Deaths;9;17/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-113.pdf
Sierra Leone;Bo;Deaths;16;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Bombali;Deaths;6;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Bonthe;Deaths;1;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Kailahun;Deaths;244;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Kambia;Deaths;1;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Kenema;Deaths;233;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Koinadugu;Deaths;0;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Kono;Deaths;3;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Moyamba;Deaths;6;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;National;Deaths;543;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Port Loko;Deaths;18;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Pujehun;Deaths;1;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Tonkolili;Deaths;2;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Western Rural;Deaths;3;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Western Urban (Freetown);Deaths;9;18/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-114.pdf
Sierra Leone;Bo;Deaths;16;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone;Bombali;Deaths;6;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone;Bonthe;Deaths;1;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone;Kailahun;Deaths;246;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone;Kambia;Deaths;1;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone;Kenema;Deaths;233;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone;Koinadugu;Deaths;0;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone;Kono;Deaths;3;19/09/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
